ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-01-17 01:00:00+00:00,34,1,42002219,108.578125,108.609375,108.546875,108.609375,19101,ZN.v.0
2025-01-17 02:00:00+00:00,34,1,42002219,108.59375,108.609375,108.5625,108.59375,8771,ZN.v.0
2025-01-17 03:00:00+00:00,34,1,42002219,108.59375,108.609375,108.5625,108.578125,9499,ZN.v.0
2025-01-17 04:00:00+00:00,34,1,42002219,108.5625,108.609375,108.546875,108.59375,14129,ZN.v.0
2025-01-17 05:00:00+00:00,34,1,42002219,108.59375,108.59375,108.546875,108.578125,5263,ZN.v.0
2025-01-17 06:00:00+00:00,34,1,42002219,108.578125,108.59375,108.546875,108.5625,13021,ZN.v.0
2025-01-17 07:00:00+00:00,34,1,42002219,108.5625,108.65625,108.546875,108.640625,31652,ZN.v.0
2025-01-17 08:00:00+00:00,34,1,42002219,108.640625,108.703125,108.640625,108.65625,50491,ZN.v.0
2025-01-17 09:00:00+00:00,34,1,42002219,108.640625,108.703125,108.59375,108.625,39944,ZN.v.0
2025-01-17 10:00:00+00:00,34,1,42002219,108.625,108.6875,108.609375,108.640625,28124,ZN.v.0
2025-01-17 11:00:00+00:00,34,1,42002219,108.65625,108.734375,108.65625,108.734375,37772,ZN.v.0
2025-01-17 12:00:00+00:00,34,1,42002219,108.734375,108.796875,108.71875,108.765625,70601,ZN.v.0
2025-01-17 13:00:00+00:00,34,1,42002219,108.765625,108.859375,108.71875,108.734375,219184,ZN.v.0
2025-01-17 14:00:00+00:00,34,1,42002219,108.734375,108.765625,108.53125,108.5625,207186,ZN.v.0
2025-01-17 15:00:00+00:00,34,1,42002219,108.5625,108.6875,108.5625,108.59375,121361,ZN.v.0
2025-01-17 16:00:00+00:00,34,1,42002219,108.609375,108.609375,108.453125,108.46875,122738,ZN.v.0
2025-01-17 17:00:00+00:00,34,1,42002219,108.46875,108.59375,108.46875,108.5625,76800,ZN.v.0
2025-01-17 18:00:00+00:00,34,1,42002219,108.578125,108.640625,108.5625,108.5625,58057,ZN.v.0
2025-01-17 19:00:00+00:00,34,1,42002219,108.5625,108.59375,108.5,108.5625,110027,ZN.v.0
2025-01-17 20:00:00+00:00,34,1,42002219,108.546875,108.59375,108.515625,108.53125,95410,ZN.v.0
2025-01-17 21:00:00+00:00,34,1,42002219,108.546875,108.546875,108.40625,108.40625,81728,ZN.v.0
2025-01-19 23:00:00+00:00,34,1,42002219,108.4375,108.4375,108.359375,108.421875,13151,ZN.v.0
2025-01-20 00:00:00+00:00,34,1,42002219,108.421875,108.4375,108.375,108.421875,6773,ZN.v.0
2025-01-20 01:00:00+00:00,34,1,42002219,108.421875,108.46875,108.390625,108.4375,11661,ZN.v.0
2025-01-20 02:00:00+00:00,34,1,42002219,108.4375,108.46875,108.421875,108.46875,5333,ZN.v.0
2025-01-20 03:00:00+00:00,34,1,42002219,108.453125,108.5,108.453125,108.484375,3400,ZN.v.0
2025-01-20 04:00:00+00:00,34,1,42002219,108.484375,108.5,108.4375,108.46875,3723,ZN.v.0
2025-01-20 05:00:00+00:00,34,1,42002219,108.46875,108.5,108.453125,108.46875,5037,ZN.v.0
2025-01-20 06:00:00+00:00,34,1,42002219,108.46875,108.46875,108.421875,108.421875,13537,ZN.v.0
2025-01-20 07:00:00+00:00,34,1,42002219,108.421875,108.5,108.40625,108.46875,19544,ZN.v.0
2025-01-20 08:00:00+00:00,34,1,42002219,108.46875,108.484375,108.359375,108.40625,32004,ZN.v.0
2025-01-20 09:00:00+00:00,34,1,42002219,108.40625,108.40625,108.34375,108.359375,12392,ZN.v.0
2025-01-20 10:00:00+00:00,34,1,42002219,108.359375,108.390625,108.3125,108.359375,25710,ZN.v.0
2025-01-20 11:00:00+00:00,34,1,42002219,108.375,108.390625,108.34375,108.34375,13969,ZN.v.0
2025-01-20 12:00:00+00:00,34,1,42002219,108.34375,108.359375,108.265625,108.296875,26024,ZN.v.0
2025-01-20 13:00:00+00:00,34,1,42002219,108.296875,108.609375,108.28125,108.609375,93947,ZN.v.0
2025-01-20 14:00:00+00:00,34,1,42002219,108.59375,108.765625,108.546875,108.6875,76202,ZN.v.0
2025-01-20 15:00:00+00:00,34,1,42002219,108.6875,108.734375,108.640625,108.71875,44114,ZN.v.0
2025-01-20 16:00:00+00:00,34,1,42002219,108.71875,108.734375,108.65625,108.65625,17523,ZN.v.0
2025-01-20 17:00:00+00:00,34,1,42002219,108.65625,108.734375,108.5625,108.71875,37090,ZN.v.0
2025-01-20 23:00:00+00:00,34,1,42002219,108.78125,108.984375,108.75,108.9375,66756,ZN.v.0
2025-01-21 00:00:00+00:00,34,1,42002219,108.9375,109.0625,108.765625,108.8125,98754,ZN.v.0
2025-01-21 01:00:00+00:00,34,1,42002219,108.828125,109.046875,108.765625,108.953125,74080,ZN.v.0
2025-01-21 02:00:00+00:00,34,1,42002219,108.953125,109.046875,108.953125,109.03125,22133,ZN.v.0
2025-01-21 03:00:00+00:00,34,1,42002219,109.03125,109.125,109.015625,109.03125,33543,ZN.v.0
2025-01-21 04:00:00+00:00,34,1,42002219,109.03125,109.0625,109.015625,109.0625,10248,ZN.v.0
2025-01-21 05:00:00+00:00,34,1,42002219,109.046875,109.0625,108.953125,108.96875,18757,ZN.v.0
2025-01-21 06:00:00+00:00,34,1,42002219,108.96875,108.96875,108.859375,108.859375,28714,ZN.v.0
2025-01-21 07:00:00+00:00,34,1,42002219,108.859375,108.953125,108.796875,108.8125,51694,ZN.v.0
2025-01-21 08:00:00+00:00,34,1,42002219,108.8125,108.828125,108.75,108.75,52906,ZN.v.0
2025-01-21 09:00:00+00:00,34,1,42002219,108.765625,108.8125,108.703125,108.765625,47567,ZN.v.0
2025-01-21 10:00:00+00:00,34,1,42002219,108.78125,108.8125,108.6875,108.703125,27298,ZN.v.0
2025-01-21 11:00:00+00:00,34,1,42002219,108.703125,108.71875,108.640625,108.65625,35577,ZN.v.0
